coordinates_x,coordinates_y,depth,speed,timestamp,frontCam_w,frontCam_h,sideCam_w,sideCam_h
564,375,138,3.8665,2019.6.5.18.34.41,640,480,640,480
564,373,138,4.2307,2019.6.5.18.34.41,640,480,640,480
564,373,139,3.7741,2019.6.5.18.34.41,640,480,640,480
565,374,136,1.1866,2019.6.5.18.34.41,640,480,640,480
565,374,137,1.1639,2019.6.5.18.34.42,640,480,640,480
565,373,137,1.5676,2019.6.5.18.34.42,640,480,640,480
566,373,137,2.1634,2019.6.5.18.34.42,640,480,640,480
566,373,137,1.4641,2019.6.5.18.34.42,640,480,640,480
565,372,138,0.8569,2019.6.5.18.34.42,640,480,640,480
566,372,137,2.0845,2019.6.5.18.34.42,640,480,640,480
566,372,138,1.8907,2019.6.5.18.34.42,640,480,640,480
566,370,137,2.8314,2019.6.5.18.34.43,640,480,640,480
565,373,136,0.9670,2019.6.5.18.34.43,640,480,640,480
566,372,136,0.9408,2019.6.5.18.34.43,640,480,640,480
566,371,136,1.1363,2019.6.5.18.34.43,640,480,640,480
565,371,136,1.1162,2019.6.5.18.34.43,640,480,640,480
567,372,138,0.5723,2019.6.5.18.34.43,640,480,640,480
565,371,137,0.9313,2019.6.5.18.34.44,640,480,640,480
565,371,136,1.1849,2019.6.5.18.34.44,640,480,640,480
566,371,136,1.4089,2019.6.5.18.34.44,640,480,640,480
565,370,136,0.9735,2019.6.5.18.34.44,640,480,640,480
565,372,137,0.9671,2019.6.5.18.34.44,640,480,640,480
566,371,136,1.4518,2019.6.5.18.34.44,640,480,640,480
566,370,137,0.9563,2019.6.5.18.34.45,640,480,640,480
566,370,138,1.4857,2019.6.5.18.34.45,640,480,640,480
565,371,138,1.2810,2019.6.5.18.34.45,640,480,640,480
566,370,138,1.2925,2019.6.5.18.34.45,640,480,640,480
566,370,137,1.6268,2019.6.5.18.34.45,640,480,640,480
566,373,136,1.5314,2019.6.5.18.34.45,640,480,640,480
565,371,137,0.9947,2019.6.5.18.34.45,640,480,640,480
566,370,137,0.7575,2019.6.5.18.34.46,640,480,640,480
565,371,137,0.7547,2019.6.5.18.34.46,640,480,640,480
565,372,136,2.1732,2019.6.5.18.34.46,640,480,640,480
566,370,137,0.5467,2019.6.5.18.34.46,640,480,640,480
566,371,137,0.7974,2019.6.5.18.34.46,640,480,640,480
566,373,138,1.1738,2019.6.5.18.34.46,640,480,640,480
566,372,136,1.2358,2019.6.5.18.34.46,640,480,640,480
566,373,138,2.0368,2019.6.5.18.34.47,640,480,640,480
566,374,137,1.9387,2019.6.5.18.34.47,640,480,640,480
565,372,137,1.7979,2019.6.5.18.34.47,640,480,640,480
566,371,138,0.9047,2019.6.5.18.34.47,640,480,640,480
566,371,138,1.6250,2019.6.5.18.34.47,640,480,640,480
566,371,136,0.8470,2019.6.5.18.34.47,640,480,640,480
566,373,138,1.2830,2019.6.5.18.34.47,640,480,640,480
565,372,138,1.9085,2019.6.5.18.34.48,640,480,640,480
566,371,137,1.0303,2019.6.5.18.34.48,640,480,640,480
566,373,137,1.7284,2019.6.5.18.34.48,640,480,640,480
565,371,138,0.5970,2019.6.5.18.34.48,640,480,640,480
565,370,138,1.5378,2019.6.5.18.34.48,640,480,640,480
565,369,139,2.0535,2019.6.5.18.34.48,640,480,640,480
564,370,141,3.1880,2019.6.5.18.34.49,640,480,640,480
564,368,140,3.0840,2019.6.5.18.34.49,640,480,640,480
564,368,142,4.8610,2019.6.5.18.34.49,640,480,640,480
564,367,144,4.6289,2019.6.5.18.34.49,640,480,640,480
563,366,147,6.0292,2019.6.5.18.34.49,640,480,640,480
562,365,148,6.2613,2019.6.5.18.34.49,640,480,640,480
562,363,146,6.3270,2019.6.5.18.34.49,640,480,640,480
563,363,146,5.1756,2019.6.5.18.34.50,640,480,640,480
563,363,146,4.1925,2019.6.5.18.34.50,640,480,640,480
563,363,146,4.0467,2019.6.5.18.34.50,640,480,640,480
564,361,148,4.1988,2019.6.5.18.34.50,640,480,640,480
563,361,148,3.6005,2019.6.5.18.34.50,640,480,640,480
563,359,148,4.3597,2019.6.5.18.34.50,640,480,640,480
563,360,148,2.8644,2019.6.5.18.34.51,640,480,640,480
563,360,149,3.0953,2019.6.5.18.34.51,640,480,640,480
563,359,149,3.8158,2019.6.5.18.34.51,640,480,640,480
563,359,149,3.3284,2019.6.5.18.34.51,640,480,640,480
564,359,150,1.7539,2019.6.5.18.34.51,640,480,640,480
563,359,152,2.4546,2019.6.5.18.34.51,640,480,640,480
562,357,151,2.1261,2019.6.5.18.34.51,640,480,640,480
563,358,151,1.7912,2019.6.5.18.34.52,640,480,640,480
562,358,151,1.9033,2019.6.5.18.34.52,640,480,640,480
561,357,152,2.5479,2019.6.5.18.34.52,640,480,640,480
561,358,153,2.7492,2019.6.5.18.34.52,640,480,640,480
561,356,155,3.3427,2019.6.5.18.34.52,640,480,640,480
561,356,155,2.8990,2019.6.5.18.34.52,640,480,640,480
560,356,157,3.4922,2019.6.5.18.34.52,640,480,640,480
560,355,159,5.6907,2019.6.5.18.34.53,640,480,640,480
560,356,160,4.6787,2019.6.5.18.34.53,640,480,640,480
560,354,161,5.3778,2019.6.5.18.34.53,640,480,640,480
561,355,161,5.0584,2019.6.5.18.34.53,640,480,640,480
560,353,162,4.4116,2019.6.5.18.34.53,640,480,640,480
561,353,163,3.6032,2019.6.5.18.34.53,640,480,640,480
561,349,163,5.5875,2019.6.5.18.34.53,640,480,640,480
562,350,164,4.6181,2019.6.5.18.34.54,640,480,640,480
562,349,165,5.6743,2019.6.5.18.34.54,640,480,640,480
562,350,165,4.6040,2019.6.5.18.34.54,640,480,640,480
562,350,166,3.5232,2019.6.5.18.34.54,640,480,640,480
562,348,165,1.7143,2019.6.5.18.34.54,640,480,640,480
562,349,166,1.5599,2019.6.5.18.34.54,640,480,640,480
562,349,166,1.3058,2019.6.5.18.34.55,640,480,640,480
563,349,167,1.2177,2019.6.5.18.34.55,640,480,640,480
563,350,166,0.7969,2019.6.5.18.34.55,640,480,640,480
564,349,166,0.9443,2019.6.5.18.34.55,640,480,640,480
564,348,166,1.7258,2019.6.5.18.34.55,640,480,640,480
564,348,166,1.4175,2019.6.5.18.34.55,640,480,640,480
564,348,167,1.5604,2019.6.5.18.34.55,640,480,640,480
564,348,166,1.2200,2019.6.5.18.34.56,640,480,640,480
564,347,168,1.5837,2019.6.5.18.34.56,640,480,640,480
565,349,166,0.5970,2019.6.5.18.34.56,640,480,640,480
564,347,170,2.5058,2019.6.5.18.34.56,640,480,640,480
565,348,167,0.8457,2019.6.5.18.34.56,640,480,640,480
564,349,166,0.9819,2019.6.5.18.34.56,640,480,640,480
564,348,166,0.0000,2019.6.5.18.34.57,640,480,640,480
566,349,168,1.5857,2019.6.5.18.34.57,640,480,640,480
565,348,167,0.9839,2019.6.5.18.34.57,640,480,640,480
564,348,166,1.0594,2019.6.5.18.34.57,640,480,640,480
565,348,167,0.7628,2019.6.5.18.34.57,640,480,640,480
565,350,167,1.1938,2019.6.5.18.34.57,640,480,640,480
565,349,168,1.5789,2019.6.5.18.34.57,640,480,640,480
567,350,166,1.5283,2019.6.5.18.34.58,640,480,640,480
564,349,168,1.1636,2019.6.5.18.34.58,640,480,640,480
566,348,167,1.3059,2019.6.5.18.34.58,640,480,640,480
565,349,167,0.7657,2019.6.5.18.34.58,640,480,640,480
566,349,168,0.7093,2019.6.5.18.34.58,640,480,640,480
564,347,167,2.0661,2019.6.5.18.34.58,640,480,640,480
564,349,167,2.0880,2019.6.5.18.34.59,640,480,640,480
565,346,168,1.8262,2019.6.5.18.34.59,640,480,640,480
573,349,170,4.7667,2019.6.5.18.34.59,640,480,640,480
569,348,168,2.3610,2019.6.5.18.34.59,640,480,640,480
568,348,171,2.3203,2019.6.5.18.34.59,640,480,640,480
566,347,172,3.2530,2019.6.5.18.34.59,640,480,640,480
564,347,172,3.3607,2019.6.5.18.34.59,640,480,640,480
569,347,170,3.2175,2019.6.5.18.35.0,640,480,640,480
568,347,172,3.1028,2019.6.5.18.35.0,640,480,640,480
564,346,172,3.9124,2019.6.5.18.35.0,640,480,640,480
571,346,174,3.7808,2019.6.5.18.35.0,640,480,640,480
573,345,175,4.7051,2019.6.5.18.35.0,640,480,640,480
565,344,175,2.5939,2019.6.5.18.35.0,640,480,640,480
565,344,177,3.3624,2019.6.5.18.35.0,640,480,640,480
563,343,176,3.0069,2019.6.5.18.35.1,640,480,640,480
562,341,177,8.7783,2019.6.5.18.35.1,640,480,640,480
563,343,177,5.8742,2019.6.5.18.35.1,640,480,640,480
562,341,177,7.6307,2019.6.5.18.35.1,640,480,640,480
565,342,177,1.9636,2019.6.5.18.35.1,640,480,640,480
562,342,178,1.7912,2019.6.5.18.35.1,640,480,640,480
567,341,178,3.1010,2019.6.5.18.35.2,640,480,640,480
563,341,177,1.9616,2019.6.5.18.35.2,640,480,640,480
565,341,179,2.3429,2019.6.5.18.35.2,640,480,640,480
565,340,179,2.2454,2019.6.5.18.35.2,640,480,640,480
566,340,179,3.6217,2019.6.5.18.35.2,640,480,640,480
566,340,179,1.8152,2019.6.5.18.35.2,640,480,640,480
569,339,181,2.5981,2019.6.5.18.35.3,640,480,640,480
569,340,179,2.8614,2019.6.5.18.35.3,640,480,640,480
569,339,180,2.8265,2019.6.5.18.35.3,640,480,640,480
567,339,180,1.3346,2019.6.5.18.35.3,640,480,640,480
572,338,181,3.4538,2019.6.5.18.35.3,640,480,640,480
572,337,182,3.0688,2019.6.5.18.35.4,640,480,640,480
572,338,182,2.5903,2019.6.5.18.35.4,640,480,640,480
570,339,179,0.7651,2019.6.5.18.35.4,640,480,640,480
569,340,179,0.0000,2019.6.5.18.35.4,640,480,640,480
567,337,179,1.4407,2019.6.5.18.35.4,640,480,640,480
565,339,179,3.8925,2019.6.5.18.35.4,640,480,640,480
567,340,178,4.7459,2019.6.5.18.35.4,640,480,640,480
569,338,179,2.3617,2019.6.5.18.35.5,640,480,640,480
569,339,180,0.8585,2019.6.5.18.35.5,640,480,640,480
563,338,180,4.0552,2019.6.5.18.35.5,640,480,640,480
571,337,179,2.2801,2019.6.5.18.35.5,640,480,640,480
563,338,180,3.8014,2019.6.5.18.35.5,640,480,640,480
568,338,181,2.0311,2019.6.5.18.35.5,640,480,640,480
561,335,180,5.7324,2019.6.5.18.35.5,640,480,640,480
559,336,182,4.7668,2019.6.5.18.35.6,640,480,640,480
562,335,184,8.0904,2019.6.5.18.35.6,640,480,640,480
560,332,184,8.5306,2019.6.5.18.35.6,640,480,640,480
559,332,182,5.4707,2019.6.5.18.35.6,640,480,640,480
558,333,183,7.3092,2019.6.5.18.35.6,640,480,640,480
560,331,182,3.3935,2019.6.5.18.35.6,640,480,640,480
560,332,183,2.5821,2019.6.5.18.35.7,640,480,640,480
559,332,181,3.6231,2019.6.5.18.35.7,640,480,640,480
558,331,182,3.1918,2019.6.5.18.35.7,640,480,640,480
558,330,182,2.0775,2019.6.5.18.35.7,640,480,640,480
560,331,181,0.7458,2019.6.5.18.35.7,640,480,640,480
559,330,182,1.0428,2019.6.5.18.35.7,640,480,640,480
559,330,182,0.8770,2019.6.5.18.35.7,640,480,640,480
559,330,181,1.5666,2019.6.5.18.35.8,640,480,640,480
560,330,182,1.3925,2019.6.5.18.35.8,640,480,640,480
560,329,182,1.7044,2019.6.5.18.35.8,640,480,640,480
561,329,181,1.8315,2019.6.5.18.35.8,640,480,640,480
561,329,181,1.8878,2019.6.5.18.35.8,640,480,640,480
562,330,181,1.9164,2019.6.5.18.35.8,640,480,640,480
563,330,180,2.5091,2019.6.5.18.35.9,640,480,640,480
561,329,180,1.5829,2019.6.5.18.35.9,640,480,640,480
563,329,181,1.8227,2019.6.5.18.35.9,640,480,640,480
560,329,180,1.0088,2019.6.5.18.35.9,640,480,640,480
564,329,180,1.8920,2019.6.5.18.35.9,640,480,640,480
560,329,180,0.7453,2019.6.5.18.35.9,640,480,640,480
561,329,181,0.8677,2019.6.5.18.35.9,640,480,640,480
561,328,180,0.8101,2019.6.5.18.35.10,640,480,640,480
562,329,179,1.3189,2019.6.5.18.35.10,640,480,640,480
561,328,179,1.1879,2019.6.5.18.35.10,640,480,640,480
560,328,179,2.6487,2019.6.5.18.35.10,640,480,640,480
562,328,180,1.2412,2019.6.5.18.35.10,640,480,640,480
561,328,179,1.4719,2019.6.5.18.35.10,640,480,640,480
563,328,179,1.6166,2019.6.5.18.35.10,640,480,640,480
562,328,180,1.0271,2019.6.5.18.35.11,640,480,640,480
561,328,179,0.8771,2019.6.5.18.35.11,640,480,640,480
561,328,180,0.8627,2019.6.5.18.35.11,640,480,640,480
561,328,179,0.8855,2019.6.5.18.35.11,640,480,640,480
561,328,179,0.7682,2019.6.5.18.35.11,640,480,640,480
561,328,180,0.5211,2019.6.5.18.35.11,640,480,640,480
562,328,180,1.0427,2019.6.5.18.35.11,640,480,640,480
561,328,180,0.6218,2019.6.5.18.35.12,640,480,640,480
562,328,180,0.7503,2019.6.5.18.35.12,640,480,640,480
562,328,179,0.6110,2019.6.5.18.35.12,640,480,640,480
561,326,180,1.7393,2019.6.5.18.35.12,640,480,640,480
560,326,180,1.5811,2019.6.5.18.35.12,640,480,640,480
560,324,182,3.7060,2019.6.5.18.35.12,640,480,640,480
560,325,183,3.0661,2019.6.5.18.35.13,640,480,640,480
559,323,183,4.8313,2019.6.5.18.35.13,640,480,640,480
557,322,184,5.5089,2019.6.5.18.35.13,640,480,640,480
555,323,185,5.0206,2019.6.5.18.35.13,640,480,640,480
554,321,186,6.3761,2019.6.5.18.35.13,640,480,640,480
554,319,185,5.8310,2019.6.5.18.35.13,640,480,640,480
553,318,186,7.6466,2019.6.5.18.35.13,640,480,640,480
553,318,189,7.1523,2019.6.5.18.35.14,640,480,640,480
553,318,189,5.7104,2019.6.5.18.35.14,640,480,640,480
553,318,190,5.1845,2019.6.5.18.35.14,640,480,640,480
552,316,188,4.2745,2019.6.5.18.35.14,640,480,640,480
553,315,189,4.1788,2019.6.5.18.35.14,640,480,640,480
553,314,189,4.4986,2019.6.5.18.35.14,640,480,640,480
553,313,190,4.1022,2019.6.5.18.35.14,640,480,640,480
552,311,192,6.0005,2019.6.5.18.35.15,640,480,640,480
553,310,191,6.7212,2019.6.5.18.35.15,640,480,640,480
553,309,193,6.7239,2019.6.5.18.35.15,640,480,640,480
553,309,192,5.5566,2019.6.5.18.35.15,640,480,640,480
554,308,191,5.1416,2019.6.5.18.35.15,640,480,640,480
553,308,192,4.1430,2019.6.5.18.35.15,640,480,640,480
554,307,191,2.9085,2019.6.5.18.35.16,640,480,640,480
553,308,191,1.5347,2019.6.5.18.35.16,640,480,640,480
554,307,191,2.0071,2019.6.5.18.35.16,640,480,640,480
553,307,191,1.5656,2019.6.5.18.35.16,640,480,640,480
554,307,191,1.3222,2019.6.5.18.35.16,640,480,640,480
555,305,192,2.5329,2019.6.5.18.35.16,640,480,640,480
555,305,191,1.6507,2019.6.5.18.35.16,640,480,640,480
555,306,192,0.9516,2019.6.5.18.35.17,640,480,640,480
555,305,191,2.4018,2019.6.5.18.35.17,640,480,640,480
554,305,192,1.4185,2019.6.5.18.35.17,640,480,640,480
554,304,192,2.4769,2019.6.5.18.35.17,640,480,640,480
554,303,194,3.0861,2019.6.5.18.35.17,640,480,640,480
553,303,194,3.4658,2019.6.5.18.35.17,640,480,640,480
552,304,196,3.4246,2019.6.5.18.35.18,640,480,640,480
552,304,197,3.2243,2019.6.5.18.35.18,640,480,640,480
552,305,197,3.9061,2019.6.5.18.35.18,640,480,640,480
552,304,199,3.7397,2019.6.5.18.35.18,640,480,640,480
552,305,199,4.0211,2019.6.5.18.35.18,640,480,640,480
552,304,199,3.1074,2019.6.5.18.35.18,640,480,640,480
552,302,200,2.8363,2019.6.5.18.35.18,640,480,640,480
552,301,201,3.2215,2019.6.5.18.35.19,640,480,640,480
553,302,202,3.8105,2019.6.5.18.35.19,640,480,640,480
552,303,202,1.9725,2019.6.5.18.35.19,640,480,640,480
553,301,202,3.8633,2019.6.5.18.35.19,640,480,640,480
554,300,200,3.6741,2019.6.5.18.35.19,640,480,640,480
554,300,201,1.7039,2019.6.5.18.35.19,640,480,640,480
554,300,202,1.5974,2019.6.5.18.35.20,640,480,640,480
554,300,201,1.5816,2019.6.5.18.35.20,640,480,640,480
554,300,202,2.8120,2019.6.5.18.35.20,640,480,640,480
555,300,201,2.7296,2019.6.5.18.35.20,640,480,640,480
555,300,199,0.8939,2019.6.5.18.35.20,640,480,640,480
556,299,199,2.0240,2019.6.5.18.35.20,640,480,640,480
556,299,199,1.7218,2019.6.5.18.35.20,640,480,640,480
556,299,198,2.3791,2019.6.5.18.35.21,640,480,640,480
556,300,198,2.7040,2019.6.5.18.35.21,640,480,640,480
555,299,197,2.6149,2019.6.5.18.35.21,640,480,640,480
556,299,197,2.3379,2019.6.5.18.35.21,640,480,640,480
556,299,197,1.4171,2019.6.5.18.35.21,640,480,640,480
556,298,196,1.8233,2019.6.5.18.35.21,640,480,640,480
557,297,196,1.9981,2019.6.5.18.35.21,640,480,640,480
556,297,195,3.4208,2019.6.5.18.35.22,640,480,640,480
556,297,196,2.5873,2019.6.5.18.35.22,640,480,640,480
555,296,198,2.8249,2019.6.5.18.35.22,640,480,640,480
556,298,201,2.4314,2019.6.5.18.35.22,640,480,640,480
553,298,204,3.7799,2019.6.5.18.35.22,640,480,640,480
552,298,204,7.4783,2019.6.5.18.35.22,640,480,640,480
551,299,206,7.9208,2019.6.5.18.35.22,640,480,640,480
549,299,207,6.5589,2019.6.5.18.35.23,640,480,640,480
550,299,208,6.9362,2019.6.5.18.35.23,640,480,640,480
548,300,208,6.9643,2019.6.5.18.35.23,640,480,640,480
547,301,209,6.1216,2019.6.5.18.35.23,640,480,640,480
548,301,209,4.3863,2019.6.5.18.35.23,640,480,640,480
548,301,210,4.4756,2019.6.5.18.35.23,640,480,640,480
548,302,209,3.0823,2019.6.5.18.35.23,640,480,640,480
548,303,208,3.5597,2019.6.5.18.35.24,640,480,640,480
549,303,208,2.8329,2019.6.5.18.35.24,640,480,640,480
549,306,209,5.0515,2019.6.5.18.35.24,640,480,640,480
550,307,209,4.5235,2019.6.5.18.35.24,640,480,640,480
550,307,207,5.2342,2019.6.5.18.35.24,640,480,640,480
550,309,207,5.8301,2019.6.5.18.35.24,640,480,640,480
550,310,207,5.4872,2019.6.5.18.35.24,640,480,640,480
551,312,208,5.5439,2019.6.5.18.35.25,640,480,640,480
552,313,207,5.6076,2019.6.5.18.35.25,640,480,640,480
552,317,207,7.9031,2019.6.5.18.35.25,640,480,640,480
552,321,206,9.5569,2019.6.5.18.35.25,640,480,640,480
552,323,206,10.8820,2019.6.5.18.35.25,640,480,640,480
552,327,206,15.0942,2019.6.5.18.35.25,640,480,640,480
553,327,205,10.6155,2019.6.5.18.35.26,640,480,640,480
553,331,206,12.9204,2019.6.5.18.35.26,640,480,640,480
552,334,205,12.9361,2019.6.5.18.35.26,640,480,640,480
555,336,204,12.4473,2019.6.5.18.35.26,640,480,640,480
553,337,205,10.4036,2019.6.5.18.35.26,640,480,640,480
551,345,206,13.1675,2019.6.5.18.35.26,640,480,640,480
553,350,204,17.1567,2019.6.5.18.35.27,640,480,640,480
552,353,206,16.6014,2019.6.5.18.35.27,640,480,640,480
552,356,206,17.2401,2019.6.5.18.35.27,640,480,640,480
552,359,207,16.5305,2019.6.5.18.35.27,640,480,640,480
550,362,206,16.4418,2019.6.5.18.35.27,640,480,640,480
550,365,205,19.3664,2019.6.5.18.35.27,640,480,640,480
550,365,206,13.7285,2019.6.5.18.35.27,640,480,640,480
547,368,207,11.8947,2019.6.5.18.35.28,640,480,640,480
547,371,207,12.3929,2019.6.5.18.35.28,640,480,640,480
545,373,208,12.4972,2019.6.5.18.35.28,640,480,640,480
544,373,207,10.6255,2019.6.5.18.35.28,640,480,640,480
544,375,208,10.2859,2019.6.5.18.35.28,640,480,640,480
544,376,208,7.8841,2019.6.5.18.35.28,640,480,640,480
545,378,204,8.2747,2019.6.5.18.35.29,640,480,640,480
545,378,205,6.9485,2019.6.5.18.35.29,640,480,640,480
544,379,207,4.6107,2019.6.5.18.35.29,640,480,640,480
543,380,205,5.5349,2019.6.5.18.35.29,640,480,640,480
542,383,208,6.6130,2019.6.5.18.35.29,640,480,640,480
540,384,208,6.6390,2019.6.5.18.35.29,640,480,640,480
536,383,211,6.8234,2019.6.5.18.35.29,640,480,640,480
535,383,211,6.1272,2019.6.5.18.35.30,640,480,640,480
533,385,213,10.8191,2019.6.5.18.35.30,640,480,640,480
532,385,212,9.1551,2019.6.5.18.35.30,640,480,640,480
532,385,214,7.4877,2019.6.5.18.35.30,640,480,640,480
531,385,214,7.6103,2019.6.5.18.35.30,640,480,640,480
530,385,210,4.1815,2019.6.5.18.35.30,640,480,640,480
531,387,209,3.7726,2019.6.5.18.35.30,640,480,640,480
531,386,208,3.1597,2019.6.5.18.35.31,640,480,640,480
530,386,206,4.0189,2019.6.5.18.35.31,640,480,640,480
532,387,209,3.3495,2019.6.5.18.35.31,640,480,640,480
532,386,204,6.3835,2019.6.5.18.35.31,640,480,640,480
533,387,202,5.5926,2019.6.5.18.35.31,640,480,640,480
533,386,199,6.4114,2019.6.5.18.35.31,640,480,640,480
534,388,200,5.5689,2019.6.5.18.35.31,640,480,640,480
534,389,198,6.0032,2019.6.5.18.35.32,640,480,640,480
534,387,197,5.3624,2019.6.5.18.35.32,640,480,640,480
535,388,196,5.3920,2019.6.5.18.35.32,640,480,640,480
536,388,196,4.2693,2019.6.5.18.35.32,640,480,640,480
537,387,192,5.6081,2019.6.5.18.35.32,640,480,640,480
537,387,188,7.7401,2019.6.5.18.35.32,640,480,640,480
538,386,190,5.8431,2019.6.5.18.35.33,640,480,640,480
537,386,185,7.5361,2019.6.5.18.35.33,640,480,640,480
540,387,185,6.8504,2019.6.5.18.35.33,640,480,640,480
540,386,181,8.9062,2019.6.5.18.35.33,640,480,640,480
540,385,179,6.6802,2019.6.5.18.35.33,640,480,640,480
541,384,180,5.6200,2019.6.5.18.35.33,640,480,640,480
541,384,179,6.9268,2019.6.5.18.35.33,640,480,640,480
543,384,177,7.0671,2019.6.5.18.35.34,640,480,640,480
543,384,174,6.0134,2019.6.5.18.35.34,640,480,640,480
543,384,174,5.6871,2019.6.5.18.35.34,640,480,640,480
544,384,170,6.1027,2019.6.5.18.35.34,640,480,640,480
543,385,170,6.8724,2019.6.5.18.35.34,640,480,640,480
545,385,167,6.0386,2019.6.5.18.35.34,640,480,640,480
545,383,167,6.2443,2019.6.5.18.35.35,640,480,640,480
546,384,167,5.5198,2019.6.5.18.35.35,640,480,640,480
545,381,167,4.2596,2019.6.5.18.35.35,640,480,640,480
545,381,165,3.9518,2019.6.5.18.35.35,640,480,640,480
546,381,165,4.7208,2019.6.5.18.35.35,640,480,640,480
546,380,164,4.8031,2019.6.5.18.35.35,640,480,640,480
546,379,165,3.4572,2019.6.5.18.35.35,640,480,640,480
548,379,162,4.4208,2019.6.5.18.35.36,640,480,640,480
548,378,163,3.6681,2019.6.5.18.35.36,640,480,640,480
549,376,160,5.3138,2019.6.5.18.35.36,640,480,640,480
549,377,158,5.3391,2019.6.5.18.35.36,640,480,640,480
550,375,155,6.9714,2019.6.5.18.35.36,640,480,640,480
550,376,155,5.5216,2019.6.5.18.35.36,640,480,640,480
551,376,153,7.8490,2019.6.5.18.35.37,640,480,640,480
551,374,152,7.7157,2019.6.5.18.35.37,640,480,640,480
550,374,152,6.7188,2019.6.5.18.35.37,640,480,640,480
552,374,150,6.1156,2019.6.5.18.35.37,640,480,640,480
552,372,149,7.3596,2019.6.5.18.35.37,640,480,640,480
552,373,149,5.6482,2019.6.5.18.35.37,640,480,640,480
552,372,149,5.4451,2019.6.5.18.35.37,640,480,640,480
552,372,148,5.1345,2019.6.5.18.35.37,640,480,640,480
552,372,147,4.9973,2019.6.5.18.35.37,640,480,640,480
553,370,146,4.9935,2019.6.5.18.35.38,640,480,640,480
553,371,147,4.2365,2019.6.5.18.35.38,640,480,640,480
553,370,146,3.9088,2019.6.5.18.35.38,640,480,640,480
553,370,145,3.7111,2019.6.5.18.35.38,640,480,640,480
554,370,145,3.3500,2019.6.5.18.35.38,640,480,640,480
553,369,142,4.4967,2019.6.5.18.35.38,640,480,640,480
553,369,140,4.0031,2019.6.5.18.35.38,640,480,640,480
555,369,140,4.7733,2019.6.5.18.35.39,640,480,640,480
555,370,140,3.9123,2019.6.5.18.35.39,640,480,640,480
554,370,139,3.7060,2019.6.5.18.35.39,640,480,640,480
555,369,138,4.1425,2019.6.5.18.35.39,640,480,640,480
555,369,137,2.5006,2019.6.5.18.35.39,640,480,640,480
556,369,136,2.8744,2019.6.5.18.35.39,640,480,640,480
556,369,135,3.0678,2019.6.5.18.35.40,640,480,640,480
557,369,136,2.2712,2019.6.5.18.35.40,640,480,640,480
557,369,134,3.2750,2019.6.5.18.35.40,640,480,640,480
557,369,133,3.5338,2019.6.5.18.35.40,640,480,640,480
558,370,133,3.2191,2019.6.5.18.35.40,640,480,640,480
558,371,132,3.4560,2019.6.5.18.35.40,640,480,640,480
559,370,131,3.2037,2019.6.5.18.35.40,640,480,640,480
559,370,130,3.9942,2019.6.5.18.35.41,640,480,640,480
559,369,129,3.2845,2019.6.5.18.35.41,640,480,640,480
559,371,129,3.2141,2019.6.5.18.35.41,640,480,640,480
559,371,126,4.1507,2019.6.5.18.35.41,640,480,640,480
560,371,123,5.4827,2019.6.5.18.35.41,640,480,640,480
560,370,123,4.9226,2019.6.5.18.35.41,640,480,640,480
559,370,122,5.1684,2019.6.5.18.35.41,640,480,640,480
561,372,121,5.3969,2019.6.5.18.35.42,640,480,640,480
561,370,119,5.6762,2019.6.5.18.35.42,640,480,640,480
561,370,118,5.3964,2019.6.5.18.35.42,640,480,640,480
561,369,118,4.6458,2019.6.5.18.35.42,640,480,640,480
562,370,115,5.6638,2019.6.5.18.35.42,640,480,640,480
562,370,116,4.1668,2019.6.5.18.35.42,640,480,640,480
562,370,115,4.0248,2019.6.5.18.35.42,640,480,640,480
563,369,112,4.3932,2019.6.5.18.35.43,640,480,640,480
563,370,111,5.1590,2019.6.5.18.35.43,640,480,640,480
564,370,110,3.7997,2019.6.5.18.35.43,640,480,640,480
565,369,110,4.4500,2019.6.5.18.35.43,640,480,640,480
565,369,110,4.0568,2019.6.5.18.35.43,640,480,640,480
565,369,107,4.8605,2019.6.5.18.35.43,640,480,640,480
565,369,104,4.7498,2019.6.5.18.35.44,640,480,640,480
565,367,104,4.7778,2019.6.5.18.35.44,640,480,640,480
566,368,103,4.9267,2019.6.5.18.35.44,640,480,640,480
567,368,103,4.1861,2019.6.5.18.35.44,640,480,640,480
568,368,101,4.5785,2019.6.5.18.35.44,640,480,640,480
568,367,101,4.0769,2019.6.5.18.35.44,640,480,640,480
568,367,100,3.1988,2019.6.5.18.35.45,640,480,640,480
569,368,98,4.3508,2019.6.5.18.35.45,640,480,640,480
569,368,97,3.5546,2019.6.5.18.35.45,640,480,640,480
571,369,96,4.9022,2019.6.5.18.35.45,640,480,640,480
571,369,95,5.0618,2019.6.5.18.35.45,640,480,640,480
572,369,94,5.5466,2019.6.5.18.35.45,640,480,640,480
573,369,93,4.9512,2019.6.5.18.35.45,640,480,640,480
573,371,91,5.7094,2019.6.5.18.35.46,640,480,640,480
573,371,89,5.6789,2019.6.5.18.35.46,640,480,640,480
574,371,89,5.0536,2019.6.5.18.35.46,640,480,640,480
573,372,88,4.8743,2019.6.5.18.35.46,640,480,640,480
574,371,87,4.4466,2019.6.5.18.35.46,640,480,640,480
573,372,87,4.1783,2019.6.5.18.35.46,640,480,640,480
573,371,87,2.2815,2019.6.5.18.35.47,640,480,640,480
